,date,Temp
327,2023-11-24,34.022335052490234
328,2023-11-25,33.972801208496094
329,2023-11-26,34.049049377441406
330,2023-11-27,33.95301055908203
331,2023-11-28,33.97160339355469
332,2023-11-29,34.12942886352539
333,2023-11-30,34.116455078125
334,2023-12-01,33.937744140625
335,2023-12-02,33.88491439819336
336,2023-12-03,33.956092834472656
337,2023-12-04,33.85329055786133
338,2023-12-05,33.86354064941406
339,2023-12-06,34.011566162109375
340,2023-12-07,33.987483978271484
341,2023-12-08,33.7965202331543
342,2023-12-09,33.730464935302734
343,2023-12-10,33.787662506103516
344,2023-12-11,33.670318603515625
345,2023-12-12,33.665679931640625
346,2023-12-13,33.798709869384766
347,2023-12-14,33.7597541809082
348,2023-12-15,33.55427169799805
349,2023-12-16,33.47430419921875
350,2023-12-17,33.51841735839844
351,2023-12-18,33.389060974121094
352,2023-12-19,33.37371826171875
353,2023-12-20,33.49755096435547
354,2023-12-21,33.451133728027344
355,2023-12-22,33.24011993408203
356,2023-12-23,33.1567268371582
357,2023-12-24,33.1996955871582
358,2023-12-25,33.071617126464844
359,2023-12-26,33.06010818481445
360,2023-12-27,33.19044494628906
361,2023-12-28,33.153282165527344
362,2023-12-29,32.9543342590332
363,2023-12-30,32.885868072509766
364,2023-12-31,32.94663619995117
